,error0
1769,28.333333333333332
1770,3.0
1771,3.0
1772,4.8
1773,2.25
1774,4.0
1775,20.333333333333332
1776,15.0
1777,11.0
1778,32928.11111111111
1779,2.0
1780,1.5
1781,11.333333333333334
1782,1.3333333333333333
1783,1.5
1784,5.0
1785,7.8
1786,7.0
1787,17994.0
1788,4.0
1789,21.0
1790,32.0
1791,7.0
1792,7.0
1793,10792.5
1794,3.0
1795,1.875
1796,7.0
1797,2.0
1798,580.2
1799,1.5
1800,8.0
1801,5.666666666666667
1802,18.5
1803,4.0
1804,4.6
1805,2.0
1806,5.0
1807,2.0
1808,6.0
1809,3.0
1810,11.0
1811,7.2
1812,5.0
1813,1.75
1814,3.5
1815,1.7142857142857142
1816,3.0
1817,52293.2
1818,8.0
1819,5.0
1820,2.0
1821,6.545454545454546
1822,1.1428571428571428
1823,3.0
1824,3.0
1825,1.25
1826,1.7142857142857142
1827,2.6666666666666665
1828,7.0
1829,2.5
1830,12.0
1831,6.0
1832,2.6666666666666665
1833,4.25
1834,5.0
1835,1.5
1836,7.0
1837,29.0
1838,84.0
1839,5.333333333333333
1840,1.0
1841,5.0
1842,2.0
1843,2.0
1844,2.4285714285714284
1845,3.0
1846,3.0
1847,3.5714285714285716
1848,5.5
1849,10.0
1850,8.0
1851,3.5
1852,2.0
1853,2.2
1854,8.2
1855,3.4
1856,1.5
1857,1.0
1858,5.0
1859,9.0
1860,6.0
1861,10.25
1862,10.75
1863,31.0
1864,1.0344827586206897
1865,186.66666666666666
1866,18.0
1867,8.0
1868,2.3333333333333335
1869,11.5
1870,4.0
1871,11.0
1872,5.0
1873,12.0
1874,3.0
1875,1.3333333333333333
1876,4.0
1877,2.5
1878,10.0
1879,12.0
1880,13.0
1881,10.0
1882,2.0
1883,5.0
1884,1.2
1885,5.2727272727272725
1886,5.0
1887,7.0
1888,1.0
1889,24.0
1890,4.666666666666667
1891,3.4285714285714284
1892,11.0
1893,1.5
1894,32577.333333333332
1895,4.0
1896,3.0
1897,6.0
1898,6.0
1899,6.0
1900,5.0
1901,4.0
1902,3.0
1903,7.0
1904,4.875
1905,4.0
1906,2.0
1907,11.0
1908,5.0
1909,5.5
1910,18.0
1911,7.0
1912,22579.69230769231
1913,4.0
1914,1.1
1915,32.0
1916,2.1666666666666665
1917,2.0
1918,3.0
