,error0
1906,7.0
1907,9.0
1908,5.0
1909,1.4166666666666667
1910,3.0
1911,3.4
1912,4.0
1913,9.857142857142858
1914,8.0
1915,6.0
1916,6.0
1917,3.0
1918,5.0
1919,1.4285714285714286
1920,2.3333333333333335
1921,1.5
1922,4.0
1923,3.0
1924,1.1666666666666667
1925,4.0
1926,11.0
1927,3.0
1928,1840.2222222222222
1929,16.0
1930,14.0
1931,3.0
1932,3.5
1933,1.0
1934,6711.333333333333
1935,1.25
1936,8.0
1937,5.0
1938,2.9
1939,2.0
1940,1.4
1941,10.5
1942,10.0
1943,6.0
1944,4.0
1945,10.0
1946,5.0
1947,4.5
1948,1.0
1949,4.0
1950,1.5
1951,137113.0
1952,2.75
1953,1.5
1954,11.0
1955,4.0
1956,4.0
1957,5.0
1958,7.0
1959,18074.0
1960,3.5
1961,4.6
1962,10.0
1963,4.0
1964,2.0
1965,6.0
1966,4.0
1967,3.0
1968,1.5
1969,11.5
1970,7.0
1971,33.61538461538461
1972,6.0
1973,5.0
1974,4.0
1975,7.5
1976,2.0
1977,6.0
1978,4.125
1979,5.5
1980,1.0
1981,4.333333333333333
1982,4.0
1983,11.0
1984,4.0
1985,1.0
1986,3.0
1987,3.0
1988,1.375
1989,7.0
1990,3.0
1991,1.5
1992,1.0
1993,4.0
1994,10.0
1995,3.0
1996,5.0
1997,3.0
1998,2.3333333333333335
1999,2.5
